condition,qid,q_label,page_id,filename,gt,model,run,response,signed_error
guided,14,Unnamed travelers,9,AVS IS 758-781 1768 05 08 p2.jpg,11,Claude (thinking),4,14,3
guided,15,Places of origin,9,AVS IS 758-781 1768 05 08 p2.jpg,21,Claude (thinking),4,18,-3
guided,16,Unique places of stay,9,AVS IS 758-781 1768 05 08 p2.jpg,6,Claude (thinking),4,6,0
guided,18,Stay w/ person name,9,AVS IS 758-781 1768 05 08 p2.jpg,1,Claude (thinking),4,3,2
guided,19,Bracket total,9,AVS IS 758-781 1768 05 08 p2.jpg,2,Claude (thinking),4,3,1
guided,7,Archivist marks,10,AVS IS 758-781 1768 05 08 p3.jpg,1,Claude (thinking),4,0,-1
guided,8,Quondam count,10,AVS IS 758-781 1768 05 08 p3.jpg,5,Claude (thinking),4,6,1
guided,9,Con count,10,AVS IS 758-781 1768 05 08 p3.jpg,15,Claude (thinking),4,12,-3
guided,11,E conjunction count,10,AVS IS 758-781 1768 05 08 p3.jpg,3,Claude (thinking),4,5,2
guided,13,Named travelers,10,AVS IS 758-781 1768 05 08 p3.jpg,53,Claude (thinking),4,52,-1
guided,14,Unnamed travelers,10,AVS IS 758-781 1768 05 08 p3.jpg,26,Claude (thinking),4,38,12
guided,15,Places of origin,10,AVS IS 758-781 1768 05 08 p3.jpg,19,Claude (thinking),4,14,-5
guided,16,Unique places of stay,10,AVS IS 758-781 1768 05 08 p3.jpg,10,Claude (thinking),4,10,0
guided,18,Stay w/ person name,10,AVS IS 758-781 1768 05 08 p3.jpg,2,Claude (thinking),4,2,0
guided,19,Bracket total,10,AVS IS 758-781 1768 05 08 p3.jpg,10,Claude (thinking),4,10,0
guided,7,Archivist marks,11,AVS IS 758-781 1768 05 08 p4.jpg,1,Claude (thinking),4,1,0
guided,8,Quondam count,11,AVS IS 758-781 1768 05 08 p4.jpg,11,Claude (thinking),4,10,-1
guided,9,Con count,11,AVS IS 758-781 1768 05 08 p4.jpg,15,Claude (thinking),4,10,-5
guided,11,E conjunction count,11,AVS IS 758-781 1768 05 08 p4.jpg,8,Claude (thinking),4,5,-3
guided,13,Named travelers,11,AVS IS 758-781 1768 05 08 p4.jpg,62,Claude (thinking),4,58,-4
guided,14,Unnamed travelers,11,AVS IS 758-781 1768 05 08 p4.jpg,33,Claude (thinking),4,24,-9
guided,15,Places of origin,11,AVS IS 758-781 1768 05 08 p4.jpg,22,Claude (thinking),4,22,0
guided,16,Unique places of stay,11,AVS IS 758-781 1768 05 08 p4.jpg,8,Claude (thinking),4,8,0
guided,18,Stay w/ person name,11,AVS IS 758-781 1768 05 08 p4.jpg,4,Claude (thinking),4,4,0
guided,19,Bracket total,11,AVS IS 758-781 1768 05 08 p4.jpg,11,Claude (thinking),4,8,-3
guided,7,Archivist marks,12,AVS IS 758-781 1768 05 08 p5.jpg,1,Claude (thinking),4,1,0
guided,8,Quondam count,12,AVS IS 758-781 1768 05 08 p5.jpg,2,Claude (thinking),4,2,0
guided,9,Con count,12,AVS IS 758-781 1768 05 08 p5.jpg,9,Claude (thinking),4,9,0
guided,11,E conjunction count,12,AVS IS 758-781 1768 05 08 p5.jpg,7,Claude (thinking),4,7,0
guided,13,Named travelers,12,AVS IS 758-781 1768 05 08 p5.jpg,38,Claude (thinking),4,38,0
guided,14,Unnamed travelers,12,AVS IS 758-781 1768 05 08 p5.jpg,18,Claude (thinking),4,17,-1
guided,15,Places of origin,12,AVS IS 758-781 1768 05 08 p5.jpg,17,Claude (thinking),4,15,-2
guided,16,Unique places of stay,12,AVS IS 758-781 1768 05 08 p5.jpg,6,Claude (thinking),4,7,1
guided,18,Stay w/ person name,12,AVS IS 758-781 1768 05 08 p5.jpg,2,Claude (thinking),4,2,0
guided,19,Bracket total,12,AVS IS 758-781 1768 05 08 p5.jpg,6,Claude (thinking),4,9,3
guided,7,Archivist marks,8,AVS IS 758-781 1768 05 08.jpg,1,Claude (thinking),4,2,1
guided,8,Quondam count,8,AVS IS 758-781 1768 05 08.jpg,6,Claude (thinking),4,7,1
guided,9,Con count,8,AVS IS 758-781 1768 05 08.jpg,14,Claude (thinking),4,14,0
guided,11,E conjunction count,8,AVS IS 758-781 1768 05 08.jpg,3,Claude (thinking),4,3,0
guided,13,Named travelers,8,AVS IS 758-781 1768 05 08.jpg,43,Claude (thinking),4,42,-1
guided,14,Unnamed travelers,8,AVS IS 758-781 1768 05 08.jpg,39,Claude (thinking),4,28,-11
guided,15,Places of origin,8,AVS IS 758-781 1768 05 08.jpg,19,Claude (thinking),4,14,-5
guided,16,Unique places of stay,8,AVS IS 758-781 1768 05 08.jpg,7,Claude (thinking),4,8,1
guided,18,Stay w/ person name,8,AVS IS 758-781 1768 05 08.jpg,1,Claude (thinking),4,3,2
guided,19,Bracket total,8,AVS IS 758-781 1768 05 08.jpg,6,Claude (thinking),4,8,2
guided,7,Archivist marks,14,AVS IS 758-781 1768 05 09 p1.jpg,0,Claude (thinking),4,0,0
guided,8,Quondam count,14,AVS IS 758-781 1768 05 09 p1.jpg,11,Claude (thinking),4,13,2
guided,9,Con count,14,AVS IS 758-781 1768 05 09 p1.jpg,5,Claude (thinking),4,4,-1
guided,11,E conjunction count,14,AVS IS 758-781 1768 05 09 p1.jpg,3,Claude (thinking),4,3,0
guided,13,Named travelers,14,AVS IS 758-781 1768 05 09 p1.jpg,22,Claude (thinking),4,22,0
guided,14,Unnamed travelers,14,AVS IS 758-781 1768 05 09 p1.jpg,8,Claude (thinking),4,8,0
guided,15,Places of origin,14,AVS IS 758-781 1768 05 09 p1.jpg,10,Claude (thinking),4,9,-1
guided,16,Unique places of stay,14,AVS IS 758-781 1768 05 09 p1.jpg,9,Claude (thinking),4,11,2
guided,18,Stay w/ person name,14,AVS IS 758-781 1768 05 09 p1.jpg,12,Claude (thinking),4,17,5
guided,19,Bracket total,14,AVS IS 758-781 1768 05 09 p1.jpg,0,Claude (thinking),4,0,0
guided,7,Archivist marks,13,AVS IS 758-781 1768 05 09 p2.jpg,0,Claude (thinking),4,0,0
guided,8,Quondam count,13,AVS IS 758-781 1768 05 09 p2.jpg,1,Claude (thinking),4,1,0
guided,9,Con count,13,AVS IS 758-781 1768 05 09 p2.jpg,1,Claude (thinking),4,1,0
guided,11,E conjunction count,13,AVS IS 758-781 1768 05 09 p2.jpg,0,Claude (thinking),4,0,0
guided,13,Named travelers,13,AVS IS 758-781 1768 05 09 p2.jpg,6,Claude (thinking),4,6,0
guided,14,Unnamed travelers,13,AVS IS 758-781 1768 05 09 p2.jpg,3,Claude (thinking),4,2,-1
guided,15,Places of origin,13,AVS IS 758-781 1768 05 09 p2.jpg,3,Claude (thinking),4,3,0
guided,16,Unique places of stay,13,AVS IS 758-781 1768 05 09 p2.jpg,2,Claude (thinking),4,2,0
guided,18,Stay w/ person name,13,AVS IS 758-781 1768 05 09 p2.jpg,1,Claude (thinking),4,1,0
guided,19,Bracket total,13,AVS IS 758-781 1768 05 09 p2.jpg,1,Claude (thinking),4,1,0
guided,7,Archivist marks,15,AVS IS 758-781 1768 05 09 p3.jpg,0,Claude (thinking),4,0,0
guided,8,Quondam count,15,AVS IS 758-781 1768 05 09 p3.jpg,2,Claude (thinking),4,2,0
guided,9,Con count,15,AVS IS 758-781 1768 05 09 p3.jpg,1,Claude (thinking),4,1,0
guided,11,E conjunction count,15,AVS IS 758-781 1768 05 09 p3.jpg,0,Claude (thinking),4,0,0
guided,13,Named travelers,15,AVS IS 758-781 1768 05 09 p3.jpg,5,Claude (thinking),4,5,0
guided,14,Unnamed travelers,15,AVS IS 758-781 1768 05 09 p3.jpg,1,Claude (thinking),4,1,0
guided,15,Places of origin,15,AVS IS 758-781 1768 05 09 p3.jpg,5,Claude (thinking),4,5,0
guided,16,Unique places of stay,15,AVS IS 758-781 1768 05 09 p3.jpg,4,Claude (thinking),4,4,0
guided,18,Stay w/ person name,15,AVS IS 758-781 1768 05 09 p3.jpg,4,Claude (thinking),4,5,1
guided,19,Bracket total,15,AVS IS 758-781 1768 05 09 p3.jpg,0,Claude (thinking),4,0,0
guided,7,Archivist marks,16,AVS IS 758-781 1768 05 16.jpg,1,Claude (thinking),4,0,-1
guided,8,Quondam count,16,AVS IS 758-781 1768 05 16.jpg,7,Claude (thinking),4,6,-1
guided,9,Con count,16,AVS IS 758-781 1768 05 16.jpg,5,Claude (thinking),4,5,0
guided,11,E conjunction count,16,AVS IS 758-781 1768 05 16.jpg,0,Claude (thinking),4,2,2
guided,13,Named travelers,16,AVS IS 758-781 1768 05 16.jpg,20,Claude (thinking),4,20,0
guided,14,Unnamed travelers,16,AVS IS 758-781 1768 05 16.jpg,10,Claude (thinking),4,10,0
guided,15,Places of origin,16,AVS IS 758-781 1768 05 16.jpg,7,Claude (thinking),4,9,2
guided,16,Unique places of stay,16,AVS IS 758-781 1768 05 16.jpg,7,Claude (thinking),4,7,0
guided,18,Stay w/ person name,16,AVS IS 758-781 1768 05 16.jpg,5,Claude (thinking),4,5,0
guided,19,Bracket total,16,AVS IS 758-781 1768 05 16.jpg,3,Claude (thinking),4,4,1
guided,7,Archivist marks,21,AVS IS 758-781 1768 05.jpg,1,Claude (thinking),4,1,0
guided,8,Quondam count,21,AVS IS 758-781 1768 05.jpg,3,Claude (thinking),4,2,-1
guided,9,Con count,21,AVS IS 758-781 1768 05.jpg,4,Claude (thinking),4,4,0
guided,11,E conjunction count,21,AVS IS 758-781 1768 05.jpg,5,Claude (thinking),4,7,2
guided,13,Named travelers,21,AVS IS 758-781 1768 05.jpg,27,Claude (thinking),4,27,0
guided,14,Unnamed travelers,21,AVS IS 758-781 1768 05.jpg,12,Claude (thinking),4,14,2
guided,15,Places of origin,21,AVS IS 758-781 1768 05.jpg,15,Claude (thinking),4,12,-3
guided,16,Unique places of stay,21,AVS IS 758-781 1768 05.jpg,9,Claude (thinking),4,9,0
guided,18,Stay w/ person name,21,AVS IS 758-781 1768 05.jpg,4,Claude (thinking),4,5,1
guided,19,Bracket total,21,AVS IS 758-781 1768 05.jpg,6,Claude (thinking),4,7,1
guided,7,Archivist marks,17,AVS IS 758-781 1768 08 01.jpg,1,Claude (thinking),4,2,1
guided,8,Quondam count,17,AVS IS 758-781 1768 08 01.jpg,2,Claude (thinking),4,2,0
guided,9,Con count,17,AVS IS 758-781 1768 08 01.jpg,5,Claude (thinking),4,5,0
guided,11,E conjunction count,17,AVS IS 758-781 1768 08 01.jpg,1,Claude (thinking),4,1,0
guided,13,Named travelers,17,AVS IS 758-781 1768 08 01.jpg,14,Claude (thinking),4,14,0
guided,14,Unnamed travelers,17,AVS IS 758-781 1768 08 01.jpg,23,Claude (thinking),4,23,0
guided,15,Places of origin,17,AVS IS 758-781 1768 08 01.jpg,7,Claude (thinking),4,6,-1
guided,16,Unique places of stay,17,AVS IS 758-781 1768 08 01.jpg,6,Claude (thinking),4,6,0
guided,18,Stay w/ person name,17,AVS IS 758-781 1768 08 01.jpg,3,Claude (thinking),4,3,0
guided,19,Bracket total,17,AVS IS 758-781 1768 08 01.jpg,1,Claude (thinking),4,2,1
guided,7,Archivist marks,18,AVS IS 758-781 1768 09.jpg,1,Claude (thinking),4,2,1
guided,8,Quondam count,18,AVS IS 758-781 1768 09.jpg,6,Claude (thinking),4,6,0
guided,9,Con count,18,AVS IS 758-781 1768 09.jpg,3,Claude (thinking),4,3,0
guided,11,E conjunction count,18,AVS IS 758-781 1768 09.jpg,1,Claude (thinking),4,1,0
guided,13,Named travelers,18,AVS IS 758-781 1768 09.jpg,11,Claude (thinking),4,11,0
guided,14,Unnamed travelers,18,AVS IS 758-781 1768 09.jpg,5,Claude (thinking),4,5,0
guided,15,Places of origin,18,AVS IS 758-781 1768 09.jpg,5,Claude (thinking),4,5,0
guided,16,Unique places of stay,18,AVS IS 758-781 1768 09.jpg,4,Claude (thinking),4,4,0
guided,18,Stay w/ person name,18,AVS IS 758-781 1768 09.jpg,1,Claude (thinking),4,1,0
guided,19,Bracket total,18,AVS IS 758-781 1768 09.jpg,2,Claude (thinking),4,2,0
guided,7,Archivist marks,19,AVS IS 758-781 1768 11 07.jpg,0,Claude (thinking),4,0,0
guided,8,Quondam count,19,AVS IS 758-781 1768 11 07.jpg,2,Claude (thinking),4,2,0
guided,9,Con count,19,AVS IS 758-781 1768 11 07.jpg,7,Claude (thinking),4,7,0
guided,11,E conjunction count,19,AVS IS 758-781 1768 11 07.jpg,5,Claude (thinking),4,4,-1
guided,13,Named travelers,19,AVS IS 758-781 1768 11 07.jpg,26,Claude (thinking),4,26,0
guided,14,Unnamed travelers,19,AVS IS 758-781 1768 11 07.jpg,15,Claude (thinking),4,14,-1
guided,15,Places of origin,19,AVS IS 758-781 1768 11 07.jpg,14,Claude (thinking),4,12,-2
guided,16,Unique places of stay,19,AVS IS 758-781 1768 11 07.jpg,9,Claude (thinking),4,9,0
guided,18,Stay w/ person name,19,AVS IS 758-781 1768 11 07.jpg,5,Claude (thinking),4,5,0
guided,19,Bracket total,19,AVS IS 758-781 1768 11 07.jpg,3,Claude (thinking),4,4,1
guided,7,Archivist marks,20,AVS IS 758-781 1768 11 28.jpg,2,Claude (thinking),4,1,-1
guided,8,Quondam count,20,AVS IS 758-781 1768 11 28.jpg,2,Claude (thinking),4,0,-2
guided,9,Con count,20,AVS IS 758-781 1768 11 28.jpg,7,Claude (thinking),4,7,0
guided,11,E conjunction count,20,AVS IS 758-781 1768 11 28.jpg,0,Claude (thinking),4,0,0
guided,13,Named travelers,20,AVS IS 758-781 1768 11 28.jpg,22,Claude (thinking),4,22,0
guided,14,Unnamed travelers,20,AVS IS 758-781 1768 11 28.jpg,10,Claude (thinking),4,10,0
guided,15,Places of origin,20,AVS IS 758-781 1768 11 28.jpg,13,Claude (thinking),4,13,0
guided,16,Unique places of stay,20,AVS IS 758-781 1768 11 28.jpg,8,Claude (thinking),4,8,0
guided,18,Stay w/ person name,20,AVS IS 758-781 1768 11 28.jpg,4,Claude (thinking),4,4,0
guided,19,Bracket total,20,AVS IS 758-781 1768 11 28.jpg,5,Claude (thinking),4,5,0
guided,7,Archivist marks,29,AVS IS 758-781 1769 05 p1.jpg,0,Claude (thinking),4,0,0
guided,8,Quondam count,29,AVS IS 758-781 1769 05 p1.jpg,4,Claude (thinking),4,5,1
guided,9,Con count,29,AVS IS 758-781 1769 05 p1.jpg,2,Claude (thinking),4,2,0
guided,11,E conjunction count,29,AVS IS 758-781 1769 05 p1.jpg,4,Claude (thinking),4,3,-1
guided,13,Named travelers,29,AVS IS 758-781 1769 05 p1.jpg,13,Claude (thinking),4,13,0
guided,14,Unnamed travelers,29,AVS IS 758-781 1769 05 p1.jpg,6,Claude (thinking),4,6,0
guided,15,Places of origin,29,AVS IS 758-781 1769 05 p1.jpg,2,Claude (thinking),4,2,0
guided,16,Unique places of stay,29,AVS IS 758-781 1769 05 p1.jpg,9,Claude (thinking),4,10,1
guided,18,Stay w/ person name,29,AVS IS 758-781 1769 05 p1.jpg,13,Claude (thinking),4,13,0
guided,19,Bracket total,29,AVS IS 758-781 1769 05 p1.jpg,0,Claude (thinking),4,0,0
guided,7,Archivist marks,30,AVS IS 758-781 1769 05 p2.jpg,0,Claude (thinking),4,0,0
guided,8,Quondam count,30,AVS IS 758-781 1769 05 p2.jpg,8,Claude (thinking),4,7,-1
guided,9,Con count,30,AVS IS 758-781 1769 05 p2.jpg,1,Claude (thinking),4,1,0
guided,11,E conjunction count,30,AVS IS 758-781 1769 05 p2.jpg,0,Claude (thinking),4,2,2
guided,13,Named travelers,30,AVS IS 758-781 1769 05 p2.jpg,22,Claude (thinking),4,22,0
guided,14,Unnamed travelers,30,AVS IS 758-781 1769 05 p2.jpg,1,Claude (thinking),4,1,0
guided,15,Places of origin,30,AVS IS 758-781 1769 05 p2.jpg,10,Claude (thinking),4,10,0
guided,16,Unique places of stay,30,AVS IS 758-781 1769 05 p2.jpg,11,Claude (thinking),4,11,0
guided,18,Stay w/ person name,30,AVS IS 758-781 1769 05 p2.jpg,13,Claude (thinking),4,11,-2
guided,19,Bracket total,30,AVS IS 758-781 1769 05 p2.jpg,3,Claude (thinking),4,3,0
guided,7,Archivist marks,31,AVS IS 758-781 1770 03.jpg,1,Claude (thinking),4,1,0
guided,8,Quondam count,31,AVS IS 758-781 1770 03.jpg,0,Claude (thinking),4,0,0
guided,9,Con count,31,AVS IS 758-781 1770 03.jpg,2,Claude (thinking),4,2,0
guided,11,E conjunction count,31,AVS IS 758-781 1770 03.jpg,0,Claude (thinking),4,0,0
guided,13,Named travelers,31,AVS IS 758-781 1770 03.jpg,14,Claude (thinking),4,14,0
guided,14,Unnamed travelers,31,AVS IS 758-781 1770 03.jpg,3,Claude (thinking),4,3,0
guided,15,Places of origin,31,AVS IS 758-781 1770 03.jpg,6,Claude (thinking),4,7,1
guided,16,Unique places of stay,31,AVS IS 758-781 1770 03.jpg,3,Claude (thinking),4,3,0
guided,18,Stay w/ person name,31,AVS IS 758-781 1770 03.jpg,9,Claude (thinking),4,10,1
guided,19,Bracket total,31,AVS IS 758-781 1770 03.jpg,4,Claude (thinking),4,4,0
guided,7,Archivist marks,32,AVS IS 758-781 1770 05 13.jpg,2,Claude (thinking),4,2,0
guided,8,Quondam count,32,AVS IS 758-781 1770 05 13.jpg,0,Claude (thinking),4,0,0
guided,9,Con count,32,AVS IS 758-781 1770 05 13.jpg,7,Claude (thinking),4,7,0
guided,11,E conjunction count,32,AVS IS 758-781 1770 05 13.jpg,1,Claude (thinking),4,1,0
guided,13,Named travelers,32,AVS IS 758-781 1770 05 13.jpg,16,Claude (thinking),4,16,0
guided,14,Unnamed travelers,32,AVS IS 758-781 1770 05 13.jpg,7,Claude (thinking),4,7,0
guided,15,Places of origin,32,AVS IS 758-781 1770 05 13.jpg,9,Claude (thinking),4,10,1
guided,16,Unique places of stay,32,AVS IS 758-781 1770 05 13.jpg,5,Claude (thinking),4,5,0
guided,18,Stay w/ person name,32,AVS IS 758-781 1770 05 13.jpg,1,Claude (thinking),4,1,0
guided,19,Bracket total,32,AVS IS 758-781 1770 05 13.jpg,2,Claude (thinking),4,2,0
guided,7,Archivist marks,34,AVS IS 758-781 1770 05 17 p1.jpg,2,Claude (thinking),4,2,0
guided,8,Quondam count,34,AVS IS 758-781 1770 05 17 p1.jpg,0,Claude (thinking),4,0,0
guided,9,Con count,34,AVS IS 758-781 1770 05 17 p1.jpg,8,Claude (thinking),4,8,0
guided,11,E conjunction count,34,AVS IS 758-781 1770 05 17 p1.jpg,3,Claude (thinking),4,6,3
guided,13,Named travelers,34,AVS IS 758-781 1770 05 17 p1.jpg,29,Claude (thinking),4,28,-1
guided,14,Unnamed travelers,34,AVS IS 758-781 1770 05 17 p1.jpg,16,Claude (thinking),4,21,5
guided,15,Places of origin,34,AVS IS 758-781 1770 05 17 p1.jpg,14,Claude (thinking),4,12,-2
guided,16,Unique places of stay,34,AVS IS 758-781 1770 05 17 p1.jpg,7,Claude (thinking),4,9,2
guided,18,Stay w/ person name,34,AVS IS 758-781 1770 05 17 p1.jpg,4,Claude (thinking),4,6,2
guided,19,Bracket total,34,AVS IS 758-781 1770 05 17 p1.jpg,6,Claude (thinking),4,7,1
guided,7,Archivist marks,35,AVS IS 758-781 1770 05 17 p2.jpg,1,Claude (thinking),4,1,0
guided,8,Quondam count,35,AVS IS 758-781 1770 05 17 p2.jpg,4,Claude (thinking),4,0,-4
guided,9,Con count,35,AVS IS 758-781 1770 05 17 p2.jpg,1,Claude (thinking),4,1,0
guided,11,E conjunction count,35,AVS IS 758-781 1770 05 17 p2.jpg,0,Claude (thinking),4,2,2
guided,13,Named travelers,35,AVS IS 758-781 1770 05 17 p2.jpg,17,Claude (thinking),4,17,0
guided,14,Unnamed travelers,35,AVS IS 758-781 1770 05 17 p2.jpg,1,Claude (thinking),4,1,0
guided,15,Places of origin,35,AVS IS 758-781 1770 05 17 p2.jpg,8,Claude (thinking),4,8,0
guided,16,Unique places of stay,35,AVS IS 758-781 1770 05 17 p2.jpg,10,Claude (thinking),4,10,0
guided,18,Stay w/ person name,35,AVS IS 758-781 1770 05 17 p2.jpg,13,Claude (thinking),4,14,1
guided,19,Bracket total,35,AVS IS 758-781 1770 05 17 p2.jpg,2,Claude (thinking),4,2,0
guided,7,Archivist marks,36,AVS IS 758-781 1770 05 28 p1.jpg,3,Claude (thinking),4,2,-1
guided,8,Quondam count,36,AVS IS 758-781 1770 05 28 p1.jpg,0,Claude (thinking),4,0,0
guided,9,Con count,36,AVS IS 758-781 1770 05 28 p1.jpg,10,Claude (thinking),4,10,0
guided,11,E conjunction count,36,AVS IS 758-781 1770 05 28 p1.jpg,4,Claude (thinking),4,4,0
guided,13,Named travelers,36,AVS IS 758-781 1770 05 28 p1.jpg,37,Claude (thinking),4,32,-5
guided,14,Unnamed travelers,36,AVS IS 758-781 1770 05 28 p1.jpg,22,Claude (thinking),4,23,1
guided,15,Places of origin,36,AVS IS 758-781 1770 05 28 p1.jpg,19,Claude (thinking),4,18,-1
guided,16,Unique places of stay,36,AVS IS 758-781 1770 05 28 p1.jpg,6,Claude (thinking),4,7,1
guided,18,Stay w/ person name,36,AVS IS 758-781 1770 05 28 p1.jpg,4,Claude (thinking),4,6,2
guided,19,Bracket total,36,AVS IS 758-781 1770 05 28 p1.jpg,8,Claude (thinking),4,8,0
guided,7,Archivist marks,37,AVS IS 758-781 1770 05 28 p2.jpg,4,Claude (thinking),4,2,-2
guided,8,Quondam count,37,AVS IS 758-781 1770 05 28 p2.jpg,0,Claude (thinking),4,0,0
guided,9,Con count,37,AVS IS 758-781 1770 05 28 p2.jpg,16,Claude (thinking),4,11,-5
guided,11,E conjunction count,37,AVS IS 758-781 1770 05 28 p2.jpg,8,Claude (thinking),4,8,0
guided,13,Named travelers,37,AVS IS 758-781 1770 05 28 p2.jpg,49,Claude (thinking),4,42,-7
guided,14,Unnamed travelers,37,AVS IS 758-781 1770 05 28 p2.jpg,35,Claude (thinking),4,28,-7
guided,15,Places of origin,37,AVS IS 758-781 1770 05 28 p2.jpg,25,Claude (thinking),4,22,-3
guided,16,Unique places of stay,37,AVS IS 758-781 1770 05 28 p2.jpg,8,Claude (thinking),4,12,4
guided,18,Stay w/ person name,37,AVS IS 758-781 1770 05 28 p2.jpg,2,Claude (thinking),4,0,-2
guided,19,Bracket total,37,AVS IS 758-781 1770 05 28 p2.jpg,13,Claude (thinking),4,14,1
guided,7,Archivist marks,38,AVS IS 758-781 1770 05 28 p3.jpg,0,Claude (thinking),4,0,0
guided,8,Quondam count,38,AVS IS 758-781 1770 05 28 p3.jpg,5,Claude (thinking),4,0,-5
guided,9,Con count,38,AVS IS 758-781 1770 05 28 p3.jpg,1,Claude (thinking),4,1,0
guided,11,E conjunction count,38,AVS IS 758-781 1770 05 28 p3.jpg,3,Claude (thinking),4,3,0
guided,13,Named travelers,38,AVS IS 758-781 1770 05 28 p3.jpg,31,Claude (thinking),4,30,-1
guided,14,Unnamed travelers,38,AVS IS 758-781 1770 05 28 p3.jpg,3,Claude (thinking),4,1,-2
guided,15,Places of origin,38,AVS IS 758-781 1770 05 28 p3.jpg,11,Claude (thinking),4,10,-1
guided,16,Unique places of stay,38,AVS IS 758-781 1770 05 28 p3.jpg,10,Claude (thinking),4,10,0
guided,18,Stay w/ person name,38,AVS IS 758-781 1770 05 28 p3.jpg,14,Claude (thinking),4,11,-3
guided,19,Bracket total,38,AVS IS 758-781 1770 05 28 p3.jpg,7,Claude (thinking),4,7,0
guided,7,Archivist marks,33,AVS IS 758-781 1770 05.jpg,0,Claude (thinking),4,0,0
guided,8,Quondam count,33,AVS IS 758-781 1770 05.jpg,0,Claude (thinking),4,0,0
guided,9,Con count,33,AVS IS 758-781 1770 05.jpg,4,Claude (thinking),4,3,-1
guided,11,E conjunction count,33,AVS IS 758-781 1770 05.jpg,1,Claude (thinking),4,6,5
guided,13,Named travelers,33,AVS IS 758-781 1770 05.jpg,18,Claude (thinking),4,18,0
guided,14,Unnamed travelers,33,AVS IS 758-781 1770 05.jpg,5,Claude (thinking),4,5,0
guided,15,Places of origin,33,AVS IS 758-781 1770 05.jpg,10,Claude (thinking),4,10,0
guided,16,Unique places of stay,33,AVS IS 758-781 1770 05.jpg,7,Claude (thinking),4,6,-1
guided,18,Stay w/ person name,33,AVS IS 758-781 1770 05.jpg,3,Claude (thinking),4,4,1
guided,19,Bracket total,33,AVS IS 758-781 1770 05.jpg,3,Claude (thinking),4,6,3
guided,7,Archivist marks,39,AVS IS 758-781 1770 08.jpg,1,Claude (thinking),4,1,0
guided,8,Quondam count,39,AVS IS 758-781 1770 08.jpg,0,Claude (thinking),4,0,0
guided,9,Con count,39,AVS IS 758-781 1770 08.jpg,2,Claude (thinking),4,2,0
guided,11,E conjunction count,39,AVS IS 758-781 1770 08.jpg,0,Claude (thinking),4,0,0
guided,13,Named travelers,39,AVS IS 758-781 1770 08.jpg,10,Claude (thinking),4,10,0
guided,14,Unnamed travelers,39,AVS IS 758-781 1770 08.jpg,3,Claude (thinking),4,3,0
guided,15,Places of origin,39,AVS IS 758-781 1770 08.jpg,9,Claude (thinking),4,9,0
guided,16,Unique places of stay,39,AVS IS 758-781 1770 08.jpg,5,Claude (thinking),4,5,0
guided,18,Stay w/ person name,39,AVS IS 758-781 1770 08.jpg,1,Claude (thinking),4,1,0
guided,19,Bracket total,39,AVS IS 758-781 1770 08.jpg,1,Claude (thinking),4,1,0
guided,7,Archivist marks,28,AVS IS 758-781 1766 02.jpg,0,Claude (thinking),5,0,0
